USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
747360,93042,MUNICIPAL AIRPORT,US,TX,KDHT,+36.025,-102.549,+1215.5,20050101,20240405
747390,13961,FT WORTH MEACHAM INTL ARPT,US,TX,KFTW,+32.825,-097.364,+0213.6,20050101,20240405
747400,13973,KIMBLE COUNTY AIRPORT,US,TX,KJCT,+30.510,-099.766,+0521.5,19770827,20240405
747460,03904,EASTERWOOD FIELD AIRPORT,US,TX,KCLL,+30.591,-096.363,+0096.0,20050101,20240405
747540,93915,ALEXANDRIA INTL AIRPORT,US,LA,KAEX,+31.335,-092.558,+0025.0,20060101,20240405
747560,12816,GAINESVILLE REGIONAL AIRPORT,US,FL,KGNV,+29.692,-082.276,+0040.7,20050101,20240405
747570,93874,GULFPORT-BILOXI INTL ARPT,US,MS,KGPT,+30.412,-089.081,+0004.9,20050101,20240405
747580,13978,GREENWOOD-LEFLORE AIRPORT,US,MS,KGWO,+33.496,-090.089,+0042.7,20050101,20240405
747590,13833,BOBBY L CHAIN MUNI AIRPORT,US,MS,KHBG,+31.270,-089.256,+0044.7,20050101,20240405
747680,13939,MID DELTA REGIONAL AIRPORT,US,MS,KGLH,+33.494,-090.981,+0037.8,20050101,20240405
747686,13820,KEESLER AIR FORCE BASE,US,MS,KBIX,+30.417,-088.917,+0010.1,19420509,20240405
747688,53858,TRENT LOTT INTL AIRPORT,US,MS,KPQL,+30.463,-088.532,+0002.8,20040101,20240405
747750,13846,TYNDALL AFB AIRPORT,US,FL,KPAM,+30.067,-085.583,+0005.2,19420319,20240405
747760,03818,MARIANNA MUNICIPAL AIRPORT,US,FL,KMAI,+30.837,-085.184,+0032.8,19970602,20240405
747770,03852,HURLBURT FIELD AIRPORT,US,FL,KHRT,+30.417,-086.683,+0011.6,19550705,20240405
747804,13824,HUNTER ARMY AIRFIELD,US,GA,KSVN,+32.017,-081.133,+0012.5,20060101,20240405
747805,63818,STATESBORO-BULLOCK CO ARPT,US,GA,KTBR,+32.483,-081.737,+0057.0,20060101,20240405
747806,63809,THOMASTON-UPSON CO AIRPORT,US,GA,KOPN,+32.955,-084.264,+0242.6,20060101,20240405
747807,03821,LAGRANGE-CALLAWAY AIRPORT,US,GA,KLGC,+33.017,-085.067,+0207.9,20060101,20240405
